,Product Name,Description,Price,Ratings,Brand,Model,Processor,Display Size,RAM,Storage,GPU,OS,Warranty
19,Lenovo IdeaPad 1 AMD Athlon Dual Core 7120U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and Light ...,AMD Athlon Dual Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection,"₹25,990",4.2,Lenovo,IdeaPad 1 AMD,AMD Athlon,39.62 cm,8 GB LPDDR5,512 GB SSD,Not Found,Windows 11,1 Yr. Onsite + 1 Yr. Accidental Damage Protection
20,Acer Aspire 3 Backlit AMD Ryzen 5 Hexa Core 7430U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and...,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,"₹33,990",4.1,Acer,Aspire 3 Backlit,AMD Ryzen 5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
21,ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ549WS Thi...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹45,990",4.2,ASUS,Vivobook 15 Intel,Intel Core i5,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
22,HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,"₹69,990",4.4,HP,Victus Intel Core,Intel Core i5,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,20241 Year Carry-in Warranty
23,HP Omen AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.89 cm (16.1 Inch) Display1 Year Onsite Warranty,"₹95,990",4.5,HP,Omen AMD Ryzen,AMD Ryzen 7,40.89 cm,16 GB DDR5,1 TB SSD,Not Found,Windows 11,1 Year Onsite Warranty
24,Acer Aspire 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light...,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Domestic Warranty,"₹46,990",4.3,Acer,Aspire 3 Intel,Intel Core i7,35.56 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Domestic Warranty
25,Acer Chromebook Plus Google AI Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) CB515-2H-34Y...,Intel Core i3 Processor (13th Gen)8 GB LPDDR5X RAMChrome Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,"₹21,990",3.9,Acer,Chromebook Plus Google,Intel Core i3,39.62 cm,8 GB LPDDR5,256 GB SSD,Not Found,Not Found,1 Year Carry-in Warranty
26,Lenovo V15 AMD Ryzen 3 Quad Core 7th Gen 7320U - (8 GB/512 GB SSD/Windows 11 Home/1 GB Graphics) V15 G...,AMD Ryzen 3 Quad Core Processor (7th Gen)8 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS OFFICE1 year Onsite Warrenty,"₹27,490",4.0,Lenovo,V15 AMD Ryzen,AMD Ryzen 3,39.62 cm,8 GB DDR5,512 GB SSD,Not Found,Windows 11,Not Found
27,MOTOROLA Motobook 60 Full Metal Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Windows 11 Home) 14IRH1...,Intel Core 7 (Series 2) Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD35.56 cm (14 Inch) DisplayOffice Home 20241 Year Onsite Warranty,"₹73,990",4.5,MOTOROLA,Motobook 60 Full,Other,35.56 cm,16 GB DDR5,1 TB SSD,Not Found,Windows 11,20241 Year Onsite Warranty
28,Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,Intel Celeron Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Home Operating System256 GB SSD29.46 cm (11.6 inch) Display1 Year Warranty,"₹15,990",3.8,Acer,Aspire 3 Intel,Intel Celeron,29.46 cm,8 GB DDR4,256 GB SSD,Not Found,Windows 11 Home,1 Year Warranty
29,Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,AMD Ryzen 5 Quad Core Processor12 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,"₹59,990",4.4,Lenovo,LOQ AMD Ryzen,AMD Ryzen 5,39.62 cm,12 GB DDR5,512 GB SSD,Not Found,Windows 11,1Yr Warranty and 1 Yr Accidental Damage Protection
30,HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,"₹61,990",3.9,HP,Victus Intel Core,Intel Core i5,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,20241 Year Carry-in Warranty
31,HP 15 G9 (2025) AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 15 G9 Thin and Light ...,"AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2021, Windows 11 Home1 Year Onsite Warranty","₹35,490",4.1,HP,15 G9 (2025),AMD Ryzen 5,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,1 Year Onsite Warranty
32,Lenovo Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) G3 IAP Thin and Light Laptop,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,"₹37,791",4.2,Lenovo,Intel Core i5,Intel Core i5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,20211 Year Onsite Warranty
33,"ASUS Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic, Intel Core i5 12th Gen 12500H - (1...","Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 Inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic (1-Year Validity),�McAfee -1 year, One-Month Membership of Adobe Creative Cloud All Apps1 Year Onsite Warranty","₹57,990",4.2,ASUS,Vivobook 16X (2025),Intel Core i5,40.64 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,1 Year Onsite Warranty
34,Lenovo Yoga Slim 7 WUXGA OLED AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 ...,Intel Core Ultra 7 Processor32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,"₹98,990",4.5,Lenovo,Yoga Slim 7,Other,35.56 cm,32 GB LPDDR5,1 TB SSD,Not Found,Windows 11,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
35,ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK323...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹34,990",4.4,ASUS,Vivobook Go 15,AMD Ryzen 3,39.62 cm,8 GB LPDDR5,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
36,MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty,"₹54,990",4.4,MSI,Thin 15 Intel,Intel Core i5,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,2 Year Onsite Warranty
37,Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,MediaTek Kompanio 520 Processor4 GB LPDDR4X RAMChrome Operating System35.56 cm (14 Inch) Display1 Year Carry-in Warranty,"₹13,990",3.8,Lenovo,Chromebook MediaTek Kompanio,Other,35.56 cm,4 GB LPDDR4,Not Found,Not Found,Not Found,1 Year Carry-in Warranty
38,Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,"₹65,900",3.7,Lenovo,LOQ Intel Core,Intel Core i5,39.62 cm,16 GB DDR5,512 GB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
39,Infinix GT Book Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 inch) DisplayControl Center1 Year Domestic Onsite Warranty On Laptop and 6 Months On Adapter,"₹53,990",4.3,Infinix,GT Book Intel,Intel Core i5,40.64 cm,16 GB LPDDR5,512 GB SSD,Not Found,Windows 11,1 Year Domestic Onsite Warranty On Laptop and 6 Months On Adapter
40,Lenovo V14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light Laptop,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year brand Onsite Warranty,"₹44,999",4.1,Lenovo,V14 Intel Core,Intel Core i7,35.56 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year brand Onsite Warranty
41,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Ho...",Intel Core i5 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹54,990",4.2,ASUS,"Vivobook 15, with",Intel Core i5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
42,Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹41,990",4.1,Acer,Aspire Lite AMD,AMD Ryzen 5,39.62 cm,16 GB DDR4,1 TB SSD,Not Found,Windows 11,1 Year Onsite Warranty
43,Acer One Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) AO 14 Z 8-415 Thin and Ligh...,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Warranty,"₹43,999",4.2,Acer,One Intel Core,Intel Core i3,35.56 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Warranty
44,Lenovo IdeaPad Slim 5 Co-Pilot PC Snapdragon X Plus - (16 GB/1 TB SSD/Windows 11 Home) 14Q8X9 Thin and...,Snapdragon X Plus Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,"₹54,990",4.3,Lenovo,IdeaPad Slim 5,Other,35.56 cm,16 GB LPDDR5,1 TB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
45,Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty.,"₹49,490",4.2,Lenovo,IdeaPad Slim 3,Intel Core i5,35.56 cm,16 GB LPDDR5,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty.
46,MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty,"₹61,990",4.1,MSI,Thin 15 Intel,Intel Core i7,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,2 Year Onsite Warranty
47,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite warranty,"₹45,990",4.2,ASUS,"Vivobook 15, with",Intel Core i5,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite warranty
48,Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IM...,Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,"₹73,990",4.1,Lenovo,IdeaPad Slim 5,Other,35.56 cm,16 GB LPDDR5,1 TB SSD,Not Found,Windows 11,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
49,Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,AMD Ryzen 3 Quad Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,"₹31,490",4.1,Acer,Aspire Lite AMD,AMD Ryzen 3,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
50,Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,AMD Ryzen 3 Quad Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,"₹29,990",4.2,Acer,Aspire Lite AMD,AMD Ryzen 3,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
51,HP 250R G9 Intel Core i3 13th Gen i3-1315U up to 4.5 GHz with Intel Turbo Boost - (16 GB/512 GB SSD/Wi...,Intel Core i3 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 YEAR BRAND WARRANTY,"₹33,490",4.1,HP,250R G9 Intel,Intel Core i3,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,Not Found
52,Acer Aspire 3 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light ...,Intel Core i5 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,"₹39,990",4.3,Acer,Aspire 3 Intel,Intel Core i5,35.56 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
53,HP 15 G9 (2025) AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Pro) 15 G9 Thin and Light L...,"AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2021, Windows 11 Pro1 Year Onsite Warranty","₹35,990",4.3,HP,15 G9 (2025),AMD Ryzen 5,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
54,Lenovo V 14 (2025) Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Lig...,"Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2021, Windows 11 Home1 Year Onsite Warranty","₹42,490",4.1,Lenovo,V 14 (2025),Intel Core i5,35.56 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,1 Year Onsite Warranty
55,Lenovo Yoga Slim 6 WUXGA OLED Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH...,Intel Core i5 Processor (13th Gen)16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,"₹63,990",4.4,Lenovo,Yoga Slim 6,Intel Core i5,35.56 cm,16 GB LPDDR5,512 GB SSD,Not Found,Windows 11,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
56,"Acer Aspire 3 with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) A...",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,"₹44,990",4.1,Acer,Aspire 3 with,Intel Core i5,35.56 cm,16 GB DDR4,1 TB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
57,Acer Aspire Lite Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) AL15-53 Notebook,Intel Core i3 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty,"₹32,990",4.1,Acer,Aspire Lite Intel,Intel Core i3,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,1 Year Warranty
58,Infinix Y3 Max Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,Intel Core i7 Processor (12th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,"₹39,990",4.3,Infinix,Y3 Max Series,Intel Core i7,40.64 cm,16 GB LPDDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
59,Acer Aspire 7 Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,Intel Core i5 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹54,990",4.3,Acer,Aspire 7 Intel,Intel Core i5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
60,"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home...",Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,"₹59,480",4.2,DELL,Inspiron 15 with,Intel Core i5,39.62 cm,16 GB DDR4,1 TB SSD,Not Found,Windows 11,1 Year Onsite Hardware Service
61,MSI Modern 14 Intel Core i7 12th Gen 1255U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-670IN Th...,Intel Core i7 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in warranty,"₹42,999",4.3,MSI,Modern 14 Intel,Intel Core i7,35.56 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Carry-in warranty
62,Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹50,990",4.0,Acer,Aspire Lite AMD,AMD Ryzen 7,39.62 cm,16 GB DDR4,1 TB SSD,Not Found,Windows 11,1 Year Onsite Warranty
63,"DELL Wyse 5470 Intel Celeron Quad Core Processor Base Frequency 1.10 GHz, Burst Frequency 2.40 GHz - (...",Intel Celeron Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Display1 YEAR WARRANTY,"₹21,350",3.8,DELL,Wyse 5470 Intel,Intel Celeron,35.56 cm,8 GB DDR4,256 GB SSD,Not Found,Windows 11,Not Found
64,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹57,990",3.9,ASUS,TUF Gaming A15,AMD Ryzen 7,39.62 cm,16 GB DDR5,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
65,HP Pavilion Intel Core Ultra 5 125U - (16 GB/1 TB SSD/Windows 11 Home) 16-af0056TU Thin and Light Lapt...,Intel Core Ultra 5 Processor16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 inch) Display1 Year Onsite Warranty,"₹69,990",4.4,HP,Pavilion Intel Core,Other,40.64 cm,16 GB LPDDR5,1 TB SSD,Not Found,Windows 11,1 Year Onsite Warranty
66,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVI...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹94,990",4.5,ASUS,TUF Gaming A15,AMD Ryzen 7,39.62 cm,16 GB DDR5,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
67,Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,Intel Core i7 Processor (13th Gen)24 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,"₹94,990",4.3,Lenovo,LOQ Intel Core,Intel Core i7,39.62 cm,24 GB DDR5,512 GB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
68,Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 82W00004HA Ch...,MediaTek Kompanio 520 Processor4 GB LPDDR4X RAMChrome Operating System29.46 cm (11.6 Inch) Display1 Year Carry-in Warranty,"₹12,999",,Lenovo,100e Chromebook Gen,Other,29.46 cm,4 GB LPDDR4,Not Found,Not Found,Not Found,1 Year Carry-in Warranty
69,ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0393 C...,Intel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹15,990",3.8,ASUS,Chromebook Intel Celeron,Intel Celeron,39.62 cm,4 GB LPDDR4,Not Found,Not Found,Not Found,1 Year Onsite Warranty
70,Lenovo IdeaPad Slim 5 WUXGA IPS Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 16I...,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,"₹57,990",4.2,Lenovo,IdeaPad Slim 5,Intel Core i5,40.64 cm,16 GB LPDDR5,512 GB SSD,Not Found,Windows 11,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
71,HP 250R G9 (2024) Intel Core i3 13th Gen Intel Core i3 - 1315U (13th Gen) - (8 GB/512 GB SSD/Windows 1...,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 111 Year Onsite Warranty,"₹31,990",4.5,HP,250R G9 (2024),Intel Core i3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,111 Year Onsite Warranty
72,MSI Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1401IN Business L...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,"₹27,990",4.8,MSI,Intel Core i3,Intel Core i3,35.56 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Carry-in Warranty
73,ASUS Chromebook Intel Celeron Dual Core N4500 - (8 GB/128 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0395 ...,Intel Celeron Dual Core Processor8 GB LPDDR4X RAMChrome Operating System39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹16,990",3.8,ASUS,Chromebook Intel Celeron,Intel Celeron,39.62 cm,8 GB LPDDR4,Not Found,Not Found,Not Found,1 Year Onsite Warranty
74,Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) A325-45 Thin and Light...,Intel Celeron Dual Core Processor8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹23,490",3.8,Acer,Aspire 3 Intel,Intel Celeron,39.62 cm,8 GB LPDDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
75,HP G9 Intel Core i3 13th Gen 1315U Turbo Boost with Finger Print - (16 GB/512 GB SSD/Windows 11 Pro) 2...,Intel Core i3 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS OFFICE1 year Onsite Warrenty,"₹32,499",4.0,HP,G9 Intel Core,Intel Core i3,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,Not Found
76,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,"₹61,990",4.3,ASUS,TUF Gaming A15,AMD Ryzen 7,39.62 cm,16 GB DDR5,512 GB SSD,Not Found,Windows 11 Home,1 Year Carry-in Warranty
